4,-1,395.412,69.7636,27.8899,20.2124,0.957678,-1,-1,-1
4,-1,1313.36,107.457,58.4764,23.4687,0.926538,-1,-1,-1
4,-1,1177.76,316.105,228.712,165.958,0.908579,-1,-1,-1
4,-1,903.36,223.907,99.6881,94.6458,0.904727,-1,-1,-1
4,-1,992.986,123.087,82.7583,60.712,0.893352,-1,-1,-1
4,-1,1109.26,167.275,91.4009,63.9588,0.891138,-1,-1,-1
4,-1,1648.33,91.5469,85.7773,50.5016,0.779222,-1,-1,-1
4,-1,812.476,55.0243,31.5762,16.226,0.661618,-1,-1,-1
4,-1,432.112,54.059,17.3856,14.0161,0.637865,-1,-1,-1
4,-1,804.076,122.109,61.1302,54.1835,0.597563,-1,-1,-1
4,-1,227.942,44.5831,20.8669,15.9327,0.574062,-1,-1,-1
5,-1,396.38,439.626,484.468,199.581,0.996592,-1,-1,-1
5,-1,876.877,172.449,72.4188,53.9879,0.945145,-1,-1,-1
5,-1,1254.95,259.484,98.9982,64.0042,0.936171,-1,-1,-1
5,-1,399.735,70.4062,29.0385,20.5737,0.931763,-1,-1,-1
5,-1,1313.74,106.875,58.2799,23.8335,0.931425,-1,-1,-1
5,-1,1199.1,309.15,218.032,163.895,0.928812,-1,-1,-1
5,-1,1106.14,163.209,87.8864,64.8754,0.875055,-1,-1,-1
5,-1,984.691,122.127,85.0121,58.4449,0.85804,-1,-1,-1
5,-1,900.883,224.56,100.508,97.4659,0.850874,-1,-1,-1
5,-1,813.831,55.0576,30.6651,16.6655,0.678531,-1,-1,-1
5,-1,809.469,125.418,59.4255,51.4621,0.654505,-1,-1,-1
5,-1,226.713,42.9163,18.5445,17.8455,0.650444,-1,-1,-1
5,-1,1649.56,90.4461,87.4487,50.7456,0.628228,-1,-1,-1
5,-1,767.168,58.7139,21.5518,14.3929,0.526034,-1,-1,-1
6,-1,470.954,434.636,468.997,198.942,0.996663,-1,-1,-1
6,-1,403.805,69.7835,28.6411,21.4827,0.976034,-1,-1,-1
6,-1,880.462,172.907,71.614,54.6037,0.951874,-1,-1,-1
6,-1,1313.72,106.605,58.038,24.204,0.943778,-1,-1,-1
6,-1,1250.13,256.32,98.8809,78.1563,0.916073,-1,-1,-1
6,-1,1221.68,305.352,202.98,157.688,0.901356,-1,-1,-1
6,-1,897.657,227.289,101.664,99.4156,0.836831,-1,-1,-1
6,-1,1098.77,161.655,89.4941,62.5488,0.797944,-1,-1,-1
6,-1,814.171,54.6619,30.7569,16.9181,0.734753,-1,-1,-1
6,-1,222.673,41.2783,20.6572,19.1597,0.679481,-1,-1,-1
6,-1,433.145,54.4739,17.4376,13.041,0.662351,-1,-1,-1
6,-1,981.267,121.058,81.8609,56.3047,0.660312,-1,-1,-1
6,-1,767.917,58.4221,20.7698,14.4664,0.6363,-1,-1,-1
6,-1,1649.02,89.6693,89.5283,51.6481,0.618579,-1,-1,-1
6,-1,807.64,125.924,63.978,52.1459,0.611088,-1,-1,-1
6,-1,373.429,53.8251,23.8043,15.5414,0.526761,-1,-1,-1
7,-1,534.802,432.897,461.449,196.532,0.996381,-1,-1,-1
7,-1,407.026,70.9179,28.8608,21.1104,0.97506,-1,-1,-1
7,-1,1243.67,251.192,100.837,72.6839,0.960259,-1,-1,-1
7,-1,881.894,174.425,72.8182,55.3902,0.956107,-1,-1,-1
7,-1,1238.96,300.906,190.892,153.745,0.9493,-1,-1,-1
7,-1,1314.09,106.501,57.4307,24.2069,0.926568,-1,-1,-1
7,-1,894.861,229.818,104.575,99.7128,0.872791,-1,-1,-1
7,-1,1094.85,158.755,87.6079,63.2094,0.844303,-1,-1,-1
7,-1,976.287,122.765,80.1434,53.6771,0.701705,-1,-1,-1
7,-1,814.317,54.817,31.4174,16.7789,0.697333,-1,-1,-1
7,-1,1648.54,88.9764,91.0775,52.7673,0.651091,-1,-1,-1
7,-1,221.44,39.0457,22.2477,21.1404,0.628118,-1,-1,-1
7,-1,814.062,126.836,59.8365,51.921,0.597774,-1,-1,-1
7,-1,768.468,58.7651,21.0804,14.16,0.597503,-1,-1,-1
8,-1,594.457,432.795,455.077,191.896,0.994852,-1,-1,-1
8,-1,409.447,70.7959,30.0799,21.461,0.977961,-1,-1,-1
8,-1,1239.11,247.418,99.1464,75.2906,0.970829,-1,-1,-1
8,-1,884.167,176.903,73.0341,54.6777,0.95749,-1,-1,-1
8,-1,1257.27,296.166,173.592,150.66,0.955734,-1,-1,-1
8,-1,1314.31,106.406,57.1249,24.3451,0.932683,-1,-1,-1
8,-1,1090.25,156.665,86.4124,62.7073,0.796767,-1,-1,-1
8,-1,970.581,121.365,80.7277,53.2517,0.784781,-1,-1,-1
8,-1,890.819,231.742,106.969,101.702,0.74089,-1,-1,-1
8,-1,814.318,54.8225,31.2981,16.743,0.713921,-1,-1,-1
8,-1,810.926,127.981,67.3223,52.5788,0.665123,-1,-1,-1
8,-1,1648.69,88.4467,91.8619,52.8846,0.630756,-1,-1,-1
8,-1,891.037,232.98,106.836,99.3894,0.588228,-1,-1,-1
8,-1,768.303,58.7382,20.9552,14.2322,0.573068,-1,-1,-1
9,-1,654.394,426.463,449.328,193.496,0.996404,-1,-1,-1
9,-1,412.889,71.7248,32.4983,20.7185,0.971236,-1,-1,-1
9,-1,1233.19,243.195,96.9489,71.4463,0.966112,-1,-1,-1
9,-1,1269.15,292.483,163.436,145.561,0.963652,-1,-1,-1
9,-1,1313.4,106.613,58.392,24.0913,0.936455,-1,-1,-1
9,-1,886.004,177.938,74.3925,55.2297,0.91558,-1,-1,-1
9,-1,1082.7,154.901,86.6672,61.0413,0.803623,-1,-1,-1
9,-1,963.101,116.879,79.9224,55.7321,0.79654,-1,-1,-1
9,-1,1648.61,90.0933,87.6263,51.3578,0.731896,-1,-1,-1
9,-1,884.922,238.983,112.152,97.8257,0.703748,-1,-1,-1
9,-1,814.356,54.8284,30.9182,16.7356,0.69622,-1,-1,-1
9,-1,885.352,238.391,111.318,99.0511,0.562771,-1,-1,-1
9,-1,812.504,128.384,68.2831,54.7701,0.561908,-1,-1,-1
9,-1,767.537,58.4289,20.2775,14.5091,0.538712,-1,-1,-1
10,-1,714.281,424.596,438.219,190.244,0.996626,-1,-1,-1
10,-1,1226.82,239.657,96.3618,68.7025,0.987401,-1,-1,-1
10,-1,416.42,71.9432,32.9903,21.3609,0.965269,-1,-1,-1
10,-1,1282.78,284.838,146.835,144.949,0.964588,-1,-1,-1
10,-1,888.162,180.461,72.606,55.2961,0.952639,-1,-1,-1
10,-1,1313.42,106.813,57.5416,23.8037,0.9454,-1,-1,-1
10,-1,812.76,54.3294,31.5666,16.9237,0.835561,-1,-1,-1
10,-1,957.014,115.769,80.0407,54.9845,0.82242,-1,-1,-1
10,-1,881.322,243.531,113.915,97.2955,0.805256,-1,-1,-1
10,-1,1647.38,89.2113,88.6768,52.8079,0.771942,-1,-1,-1
10,-1,1078.12,153.909,84.5267,60.2262,0.691577,-1,-1,-1
10,-1,766.72,58.3098,20.8491,14.6745,0.587584,-1,-1,-1
10,-1,816.002,130.474,66.8148,54.4485,0.547801,-1,-1,-1
10,-1,882.635,243.841,112.516,100.725,0.547027,-1,-1,-1
11,-1,770.439,424.23,423.109,182.524,0.994126,-1,-1,-1
11,-1,1222.18,235.737,93.1655,70.4368,0.985276,-1,-1,-1
11,-1,1290.5,283.288,138.517,140.026,0.967503,-1,-1,-1
11,-1,420.945,71.1117,30.7823,22.1574,0.958366,-1,-1,-1
11,-1,1313.3,107.03,57.0294,23.0299,0.952926,-1,-1,-1
11,-1,890.062,183.204,71.5334,54.2226,0.94253,-1,-1,-1
11,-1,951.607,114.033,77.485,55.2098,0.871333,-1,-1,-1
11,-1,1647.18,89.6853,89.0411,51.867,0.742965,-1,-1,-1
11,-1,214.695,41.3963,19.5889,18.7607,0.716612,-1,-1,-1
11,-1,1071.55,151.712,84.5098,59.8351,0.702019,-1,-1,-1
11,-1,875.109,239.952,119.88,104.248,0.694014,-1,-1,-1
11,-1,874.969,243.341,118.611,101.014,0.654689,-1,-1,-1
11,-1,813.4,54.5337,30.4104,17.0103,0.635674,-1,-1,-1
11,-1,821.377,132.601,65.5106,53.3358,0.547947,-1,-1,-1
12,-1,822.064,418.639,414.974,182.525,0.993894,-1,-1,-1
12,-1,1215.67,233.582,93.059,65.8917,0.992394,-1,-1,-1
12,-1,890.315,184.242,74.2735,56.72,0.961317,-1,-1,-1
12,-1,1313.38,107.029,57.1771,23.0534,0.94895,-1,-1,-1
12,-1,424.19,69.5428,29.3637,23.8338,0.940657,-1,-1,-1
12,-1,1294.91,281.229,129.161,133.793,0.923983,-1,-1,-1
12,-1,946.349,113.674,75.767,53.2793,0.861222,-1,-1,-1
12,-1,1646.75,90.2537,88.291,51.6233,0.787328,-1,-1,-1
12,-1,213.524,42.7393,17.984,17.6813,0.693398,-1,-1,-1
12,-1,823.419,133.297,66.5509,54.1433,0.689454,-1,-1,-1
12,-1,1066.63,148.839,83.1228,59.7006,0.682418,-1,-1,-1
12,-1,868.862,241.574,122.157,105.457,0.661112,-1,-1,-1
12,-1,869.266,243.539,121.847,104.151,0.646884,-1,-1,-1
12,-1,813.123,54.5178,29.6519,17.0107,0.636469,-1,-1,-1
12,-1,423.719,66.5544,59.9594,28.7432,0.588956,-1,-1,-1
12,-1,1066.01,149.208,83.5197,59.0604,0.551969,-1,-1,-1
13,-1,877.92,415.874,397.87,179.391,0.996052,-1,-1,-1
13,-1,1208.49,229.992,92.6084,63.8184,0.97947,-1,-1,-1
13,-1,893.997,186.731,72.2691,55.3343,0.973506,-1,-1,-1
13,-1,1313.38,106.854,57.2946,23.1641,0.962274,-1,-1,-1
13,-1,427.98,69.8041,24.791,24.3804,0.954978,-1,-1,-1
13,-1,1299.77,272.32,120.707,136.417,0.901818,-1,-1,-1
13,-1,1646.73,88.5253,90.9523,53.1103,0.767906,-1,-1,-1
13,-1,864.56,247.301,124.472,103.765,0.747383,-1,-1,-1
13,-1,827.13,134.11,65.2262,55.2906,0.736101,-1,-1,-1
13,-1,427.621,66.455,57.9858,28.9315,0.724443,-1,-1,-1
13,-1,941.834,113.408,73.3676,50.9659,0.713298,-1,-1,-1
13,-1,1061.84,146.421,81.5835,60.5401,0.678984,-1,-1,-1
13,-1,812.992,54.6812,30.3989,16.7613,0.665598,-1,-1,-1
13,-1,865.062,243.309,122.997,106.091,0.597295,-1,-1,-1
13,-1,212.488,43.3587,18.1872,16.7268,0.577868,-1,-1,-1
13,-1,1060.96,148.996,83.8751,57.5445,0.559468,-1,-1,-1
14,-1,926.887,411.524,384.187,177.084,0.994974,-1,-1,-1
14,-1,1202.46,226.416,91.5791,62.4911,0.985143,-1,-1,-1
14,-1,894.805,188.291,74.0057,56.2649,0.961084,-1,-1,-1
14,-1,1313.62,106.963,57.4773,23.0095,0.953431,-1,-1,-1
14,-1,1302.27,269.429,119.728,131.99,0.913457,-1,-1,-1
14,-1,433.211,67.2035,51.9216,29.8094,0.893689,-1,-1,-1
14,-1,829.274,134.963,66.2536,56.3304,0.874745,-1,-1,-1
14,-1,431.896,71.9604,21.0332,21.6004,0.826466,-1,-1,-1
14,-1,813.255,54.596,31.2913,16.6922,0.75969,-1,-1,-1
14,-1,1646.7,89.7591,90.8773,52.0968,0.73162,-1,-1,-1
14,-1,856.465,246.394,130.245,110.015,0.726518,-1,-1,-1
14,-1,1056.73,147.024,81.2686,56.4569,0.702264,-1,-1,-1
14,-1,935.336,111.297,74.4117,50.8937,0.676822,-1,-1,-1
14,-1,211.348,44.4763,17.003,15.3398,0.561107,-1,-1,-1
15,-1,1199.99,221.585,87.4779,63.753,0.993094,-1,-1,-1
15,-1,978.048,405.969,367.205,178.786,0.986211,-1,-1,-1
15,-1,895.924,191.584,76.2046,57.7824,0.945088,-1,-1,-1
15,-1,1314.21,106.821,57.3959,23.1952,0.937241,-1,-1,-1
15,-1,1300.21,266.418,121.962,129.053,0.920658,-1,-1,-1
15,-1,831.538,134.693,68.0614,56.971,0.881672,-1,-1,-1
15,-1,436.853,68.0369,50.19,33.4386,0.85475,-1,-1,-1
15,-1,813.735,54.4045,31.3895,16.8467,0.800407,-1,-1,-1
15,-1,850.56,246.756,134.124,112.895,0.790855,-1,-1,-1
15,-1,1050.88,144.759,80.8495,55.9794,0.69853,-1,-1,-1
15,-1,929.402,110.324,74.2068,52.0862,0.689012,-1,-1,-1
15,-1,1647.68,89.2604,91.2032,52.0051,0.636208,-1,-1,-1
15,-1,209.194,44.7463,18.0994,15.2038,0.619683,-1,-1,-1
15,-1,766.663,58.1345,22.8,14.8751,0.602348,-1,-1,-1
15,-1,436.178,73.9279,18.3548,20.9194,0.563129,-1,-1,-1
16,-1,1022.58,400.78,352.863,176.064,0.989148,-1,-1,-1
16,-1,1191.39,218.195,86.1948,61.5537,0.988536,-1,-1,-1
16,-1,897.123,191.852,76.5007,58.8238,0.970716,-1,-1,-1
16,-1,1314.54,106.74,56.9812,23.1881,0.948787,-1,-1,-1
16,-1,834.824,136.391,68.0551,57.0703,0.887178,-1,-1,-1
16,-1,439.946,67.0341,46.8934,37.17,0.876769,-1,-1,-1
16,-1,1293.55,264.12,127.45,123.865,0.848901,-1,-1,-1
16,-1,846.5,249.077,135.216,114.347,0.837089,-1,-1,-1
16,-1,1044.88,142.932,82.2732,55.4503,0.748999,-1,-1,-1
16,-1,924.118,108.664,72.606,51.7707,0.734194,-1,-1,-1
16,-1,207.438,42.7704,19.5715,16.347,0.669868,-1,-1,-1
16,-1,767.117,57.9462,22.7472,14.892,0.645711,-1,-1,-1
16,-1,1646.83,81.3351,111.936,59.4184,0.642581,-1,-1,-1
16,-1,813.038,54.4509,32.7251,16.629,0.59761,-1,-1,-1
17,-1,1065.39,399.518,334.732,168.998,0.99336,-1,-1,-1
17,-1,1183.8,216.855,89.8889,58.6354,0.984572,-1,-1,-1
17,-1,898.78,194.08,76.6652,61.2228,0.980243,-1,-1,-1
17,-1,835.389,251.048,143.805,115.742,0.94593,-1,-1,-1
17,-1,1314.6,106.746,56.8402,23.2407,0.943598,-1,-1,-1
17,-1,836.227,138.172,69.5032,56.477,0.916956,-1,-1,-1
17,-1,445.421,67.302,41.6534,35.9951,0.858431,-1,-1,-1
17,-1,1289.0,260.233,129.918,122.246,0.852011,-1,-1,-1
17,-1,1039.17,140.483,81.7551,54.8594,0.784309,-1,-1,-1
17,-1,1649.69,76.4636,140.889,62.3827,0.696441,-1,-1,-1
17,-1,206.663,43.2143,19.0208,15.2956,0.685907,-1,-1,-1
17,-1,813.312,54.5957,32.3293,16.4545,0.650573,-1,-1,-1
17,-1,917.219,107.471,72.7036,50.3578,0.637459,-1,-1,-1
17,-1,768.426,58.3146,22.0823,14.4811,0.508485,-1,-1,-1
18,-1,1105.88,391.851,314.276,170.523,0.987675,-1,-1,-1
18,-1,1183.05,213.347,81.8711,58.653,0.985767,-1,-1,-1
18,-1,899.229,196.769,79.3293,60.0578,0.982098,-1,-1,-1
18,-1,1314.55,106.884,56.8273,23.1244,0.946645,-1,-1,-1
18,-1,838.962,139.631,69.1946,55.9889,0.907677,-1,-1,-1
18,-1,1286.27,251.918,127.605,122.968,0.877933,-1,-1,-1
18,-1,825.948,258.613,147.159,112.891,0.861347,-1,-1,-1
18,-1,910.966,105.935,72.12,48.651,0.741829,-1,-1,-1
18,-1,1034.16,139.183,79.2177,55.0419,0.696552,-1,-1,-1
18,-1,813.263,54.4776,32.5627,16.5772,0.656244,-1,-1,-1
18,-1,1647.15,80.6573,110.845,59.9646,0.627615,-1,-1,-1
18,-1,766.99,57.4084,22.03,15.3405,0.516544,-1,-1,-1
19,-1,1142.61,389.124,300.651,163.779,0.99115,-1,-1,-1
19,-1,1171.17,208.17,84.3906,61.2858,0.984702,-1,-1,-1
19,-1,900.419,198.393,79.1923,61.9437,0.971458,-1,-1,-1
19,-1,1314.1,106.73,57.5435,23.1514,0.92932,-1,-1,-1
19,-1,1276.56,247.635,131.786,119.925,0.876246,-1,-1,-1
19,-1,840.556,140.238,70.4227,57.7795,0.864537,-1,-1,-1
19,-1,815.399,260.296,153.758,113.901,0.747599,-1,-1,-1
19,-1,814.177,54.2353,31.6086,17.115,0.740167,-1,-1,-1
19,-1,905.698,103.785,68.8563,49.5983,0.717026,-1,-1,-1
19,-1,1647.71,88.6467,89.9409,51.9916,0.654365,-1,-1,-1
19,-1,1026.02,136.198,82.0541,55.5667,0.64485,-1,-1,-1
19,-1,766.466,57.4989,23.368,15.3277,0.642427,-1,-1,-1
19,-1,814.795,259.429,157.662,114.607,0.577584,-1,-1,-1
19,-1,1028.64,136.491,78.9564,53.7326,0.554987,-1,-1,-1
20,-1,1173.78,383.448,284.665,161.772,0.993155,-1,-1,-1
20,-1,1167.04,204.053,82.3969,59.382,0.98539,-1,-1,-1
20,-1,901.098,201.679,79.6615,60.9084,0.966412,-1,-1,-1
20,-1,1313.98,106.674,57.035,23.1759,0.936987,-1,-1,-1
20,-1,843.649,142.057,69.9655,59.1712,0.911867,-1,-1,-1
20,-1,1270.03,244.925,132.589,117.267,0.907528,-1,-1,-1
20,-1,805.222,262.204,159.178,115.714,0.842366,-1,-1,-1
20,-1,1023.66,135.484,76.463,55.0834,0.726156,-1,-1,-1
20,-1,812.978,54.4133,32.7297,16.6745,0.681482,-1,-1,-1
20,-1,899.555,103.734,71.9172,49.3894,0.668403,-1,-1,-1
20,-1,1647.39,90.4881,90.2018,50.2863,0.629682,-1,-1,-1
20,-1,766.896,57.5457,22.2153,15.7932,0.563012,-1,-1,-1
20,-1,806.289,261.662,157.318,121.149,0.51861,-1,-1,-1
21,-1,1206.06,381.395,265.544,154.814,0.993764,-1,-1,-1
21,-1,903.225,203.233,79.3276,62.4897,0.983958,-1,-1,-1
21,-1,1158.43,201.215,87.3442,57.5589,0.983039,-1,-1,-1
21,-1,1264.7,242.382,132.771,112.983,0.947714,-1,-1,-1
21,-1,845.16,145.791,71.3995,56.7893,0.923689,-1,-1,-1
21,-1,1313.5,106.91,58.4012,23.7553,0.912907,-1,-1,-1
21,-1,794.13,261.556,166.228,119.641,0.79171,-1,-1,-1
21,-1,813.488,54.5592,31.6141,16.9934,0.714706,-1,-1,-1
21,-1,792.747,263.855,166.524,116.599,0.694881,-1,-1,-1
21,-1,766.38,57.6538,21.3005,15.4803,0.66682,-1,-1,-1
21,-1,1647.34,90.4235,89.4335,51.1456,0.652987,-1,-1,-1
21,-1,893.217,101.987,68.7737,49.3231,0.597996,-1,-1,-1
21,-1,1017.8,135.024,73.7182,52.1034,0.583562,-1,-1,-1
21,-1,1016.72,134.19,78.0704,53.629,0.577357,-1,-1,-1
22,-1,1235.43,374.25,251.494,155.261,0.994213,-1,-1,-1
22,-1,905.164,204.709,77.546,66.0174,0.983949,-1,-1,-1
22,-1,1153.79,198.812,82.6311,56.4618,0.982477,-1,-1,-1
22,-1,848.223,145.807,71.3101,59.2921,0.951756,-1,-1,-1
22,-1,1259.76,240.231,131.141,108.212,0.94786,-1,-1,-1
22,-1,1313.4,106.915,58.442,23.754,0.919463,-1,-1,-1
22,-1,782.753,264.832,171.24,120.421,0.760233,-1,-1,-1
22,-1,767.87,57.3774,20.3212,15.5132,0.720954,-1,-1,-1
22,-1,813.425,54.5238,31.6722,16.9923,0.709964,-1,-1,-1
22,-1,890.221,101.836,67.6093,48.5763,0.685262,-1,-1,-1
22,-1,1647.18,90.3876,89.5735,51.232,0.65978,-1,-1,-1
22,-1,778.341,265.586,174.74,119.509,0.656663,-1,-1,-1
22,-1,1011.87,131.633,75.4893,54.3468,0.591972,-1,-1,-1
22,-1,1011.39,133.315,76.47,51.7335,0.52238,-1,-1,-1
23,-1,1259.78,366.568,240.704,155.222,0.995632,-1,-1,-1
23,-1,1149.75,195.055,78.1982,56.3402,0.981363,-1,-1,-1
23,-1,906.589,208.92,79.066,61.7613,0.976347,-1,-1,-1
23,-1,849.984,146.9,72.5858,59.7127,0.972991,-1,-1,-1
23,-1,1249.3,231.483,134.541,111.749,0.937454,-1,-1,-1
23,-1,1313.44,106.904,58.5084,23.6806,0.907671,-1,-1,-1
23,-1,770.599,265.643,178.479,123.492,0.778087,-1,-1,-1
23,-1,813.374,54.548,31.4626,16.8536,0.748666,-1,-1,-1
23,-1,768.463,58.035,20.8629,15.2712,0.694697,-1,-1,-1
23,-1,1647.05,90.1529,89.8889,51.4591,0.679377,-1,-1,-1
23,-1,770.531,267.873,178.711,119.816,0.649044,-1,-1,-1
23,-1,1006.17,131.618,75.323,52.0654,0.556394,-1,-1,-1
23,-1,430.267,56.0466,21.7141,12.9705,0.550509,-1,-1,-1
23,-1,883.164,100.262,67.3802,49.41,0.544428,-1,-1,-1
23,-1,1006.34,131.519,75.5211,50.7638,0.531152,-1,-1,-1
23,-1,880.601,100.643,69.9398,48.7929,0.501492,-1,-1,-1
24,-1,1286.73,363.191,222.933,152.121,0.992513,-1,-1,-1
24,-1,906.147,210.337,81.8635,64.6806,0.982982,-1,-1,-1
24,-1,851.989,147.058,73.8473,59.7893,0.974351,-1,-1,-1
24,-1,1147.59,192.152,74.0339,56.642,0.973929,-1,-1,-1
24,-1,1245.58,227.883,129.192,109.22,0.93223,-1,-1,-1
24,-1,1314.16,106.723,58.0081,24.0643,0.918888,-1,-1,-1
24,-1,755.078,267.548,187.371,124.192,0.778873,-1,-1,-1
24,-1,814.102,54.6943,32.0878,16.7611,0.709395,-1,-1,-1
24,-1,767.953,58.0815,21.6137,14.6531,0.689228,-1,-1,-1
24,-1,756.382,268.966,186.611,123.674,0.647113,-1,-1,-1
24,-1,492.996,73.7175,20.8391,25.732,0.595762,-1,-1,-1
24,-1,876.615,98.8176,68.5838,48.9881,0.583721,-1,-1,-1
24,-1,432.501,54.6506,19.3163,13.2241,0.573809,-1,-1,-1
24,-1,999.906,131.734,75.0488,47.1255,0.552275,-1,-1,-1
24,-1,1647.98,89.5272,96.3041,50.161,0.545183,-1,-1,-1
24,-1,408.374,48.5131,23.2542,20.3199,0.543321,-1,-1,-1
24,-1,467.678,69.8471,44.3978,30.9502,0.536843,-1,-1,-1
24,-1,873.911,99.7691,71.2744,48.8389,0.535191,-1,-1,-1
25,-1,1307.22,358.659,212.321,148.724,0.997107,-1,-1,-1
25,-1,907.84,211.79,82.0335,64.5053,0.981953,-1,-1,-1
25,-1,854.87,146.56,72.8815,63.2981,0.95506,-1,-1,-1
25,-1,1136.92,190.555,78.9324,52.3573,0.944525,-1,-1,-1
25,-1,1314.57,106.88,57.9315,23.53,0.926222,-1,-1,-1
25,-1,1239.13,225.678,127.772,105.913,0.886741,-1,-1,-1
25,-1,493.922,75.1876,24.3275,24.8819,0.884221,-1,-1,-1
25,-1,742.886,272.957,190.087,122.666,0.790615,-1,-1,-1
25,-1,993.72,128.756,75.2588,49.5546,0.773188,-1,-1,-1
25,-1,743.774,270.34,192.076,124.384,0.771845,-1,-1,-1
25,-1,470.673,70.7527,45.1331,30.3357,0.676346,-1,-1,-1
25,-1,408.79,47.4485,23.3419,21.5512,0.673687,-1,-1,-1
25,-1,1650.15,81.1558,118.514,57.6619,0.648672,-1,-1,-1
25,-1,869.75,99.5653,69.3885,45.9973,0.620636,-1,-1,-1
25,-1,767.091,57.3982,22.5096,15.5859,0.608714,-1,-1,-1
25,-1,433.102,52.5576,18.6271,13.999,0.606225,-1,-1,-1
25,-1,812.709,54.5179,33.913,16.7663,0.557457,-1,-1,-1
26,-1,1327.69,351.358,196.719,148.707,0.996125,-1,-1,-1
26,-1,907.823,213.886,82.9374,65.169,0.987057,-1,-1,-1
26,-1,1129.09,187.619,78.1396,52.5376,0.97429,-1,-1,-1
26,-1,857.371,148.717,72.9031,63.566,0.950693,-1,-1,-1
26,-1,1314.37,106.86,58.0552,23.7663,0.923264,-1,-1,-1
26,-1,494.802,74.3499,27.9174,26.658,0.906466,-1,-1,-1
26,-1,1227.88,225.095,132.646,101.269,0.868461,-1,-1,-1
26,-1,730.94,272.24,198.879,125.377,0.800606,-1,-1,-1
26,-1,469.98,69.7075,51.9259,32.9374,0.784565,-1,-1,-1
26,-1,989.791,127.418,73.6054,48.5419,0.76158,-1,-1,-1
26,-1,729.999,272.769,197.488,126.133,0.757861,-1,-1,-1
26,-1,1650.16,81.6923,118.345,57.0482,0.65277,-1,-1,-1
26,-1,433.311,52.5801,18.8094,13.7712,0.613191,-1,-1,-1
